participant_id,item_nr,condition,text,is_practice_trial,resp,rt_ms,time_so_far_secs
p209846,1,word,Haie,TRUE,lalt,862.2507000000041,27.02252700000008
p209846,4,pseudoword,segt,TRUE,ralt,856.0841999997137,29.41165190000083
p209846,3,word,korrekt,TRUE,ralt,1388.5931000004348,31.82485530000031
p209846,5,pseudoword,tobreren,TRUE,lalt,1034.722100000181,34.772266599999966
p209846,2,word,Mannes,TRUE,lalt,1305.6732999993983,37.35343439999997
p209846,5,word,sicheren,TRUE,ralt,796.1533999996391,40.21826920000058
p209846,4,word,sagt,TRUE,ralt,660.0547000007282,42.56508389999999
p209846,3,pseudoword,Torrerk,TRUE,lalt,996.516100000008,44.7791143000004
p209846,1,pseudoword,Bage,TRUE,lalt,914.4351000004464,47.327423500000805
p209846,2,pseudoword,sanzes,TRUE,lalt,776.7243999996936,49.79308840000067
p209846,62,word,auffälliges,FALSE,ralt,727.7586000000156,59.44420160000027
p209846,129,word,vergeltet,FALSE,lalt,1454.3617999997878,61.170221300000776
p209846,63,word,auflasen,FALSE,lalt,1647.0396000004257,63.6419990000004
p209846,2,word,Drücker,FALSE,ralt,1001.3858000002074,66.2942393000003
p209846,113,pseudoword,Nonfümiert,FALSE,lalt,1042.6360000001296,68.29876990000048
p209846,38,word,Symptom,FALSE,ralt,652.3753999999826,70.35019009999996
p209846,81,pseudoword,emptöltig,FALSE,lalt,1053.8953999994192,72.00244120000025
p209846,106,word,lebenslänglich,FALSE,ralt,1013.2868999999118,74.0728321000006
p209846,100,word,interpretiert,FALSE,ralt,967.0890999996118,76.09231980000004
p209846,128,word,verantwortungsvollen,FALSE,ralt,1656.591599999956,78.06333440000071
p209846,6,pseudoword,peigpelze,FALSE,lalt,813.9843999997538,80.7335621000002
p209846,32,word,Schwiegertochter,FALSE,ralt,1138.3163000000422,82.55191210000066
p209846,71,pseudoword,beseimgeren,FALSE,lalt,1446.751999999833,84.70553510000082
p209846,45,pseudoword,Rerstiktabschlössen,FALSE,lalt,1159.256899999491,87.15854660000059
p209846,30,word,Röntgen,FALSE,ralt,966.472099999919,89.32915010000033
p209846,116,word,schlaksigen,FALSE,ralt,1775.0620000006163,91.29830930000026
p209846,127,word,ungesetzlich,FALSE,ralt,1416.7063000004418,94.08533770000032
p209846,77,word,dunkle,FALSE,ralt,739.5572000004904,96.52250000000004
p209846,67,pseudoword,aufdergt,FALSE,lalt,1430.1787999993394,98.2750786000006
p209846,36,pseudoword,Steibholne,FALSE,lalt,1173.7597999999707,100.72939459999998
p209846,9,pseudoword,neschonke,FALSE,lalt,795.0034999994386,102.91557700000068
p209846,61,word,aufeinanderprallen,FALSE,ralt,981.467700000394,104.71793510000045
p209846,59,pseudoword,alnes,FALSE,lalt,762.0436999995945,106.7041476000004
p209846,3,pseudoword,Exzingsener,FALSE,lalt,922.2742000001743,108.47359460000008
p209846,1,word,Akzente,FALSE,ralt,698.1709000001501,110.41024390000076
p209846,95,word,gesprochen,FALSE,ralt,738.7097000000722,112.11195850000058
p209846,64,word,aufschrecken,FALSE,ralt,849.2088000002695,113.8661899000008
p209846,41,pseudoword,Mexristen,FALSE,lalt,772.6535000001604,115.71791370000028
p209846,35,word,Sowjetbürger,FALSE,ralt,2232.9522999998517,117.50303600000008
p209846,22,word,Miene,FALSE,ralt,2136.744199999157,120.74169840000012
p209846,69,pseudoword,benäugen,FALSE,lalt,1147.313299999951,123.89738910000052
p209846,42,pseudoword,bretes,FALSE,lalt,740.1526000003287,126.04930200000037
p209846,105,word,lateinamerikanischer,FALSE,ralt,1743.805500000235,127.80308550000063
p209846,30,pseudoword,Räckgen,FALSE,lalt,1284.2962999993688,130.5561959000006
p209846,91,pseudoword,lollspeiben,FALSE,lalt,816.8012000005547,132.8429227000006
p209846,139,pseudoword,Vuljerwagen,FALSE,lalt,857.69640000035,134.67869210000026
p209846,34,word,Sorge,FALSE,ralt,650.9758000001966,136.5485148000007
p209846,40,word,Tonabnehmer,FALSE,ralt,1014.9515000002791,138.20089989999997
p209846,3,word,Erwachsener,FALSE,ralt,655.4489999998623,140.22087980000015
p209846,73,pseudoword,besprofen,FALSE,lalt,1213.7032000000545,141.88935130000027
p209846,106,pseudoword,lebensrorgtich,FALSE,lalt,1324.873500000649,144.1097335000004
p209846,143,pseudoword,zerfanken,FALSE,lalt,903.9241000000402,146.4465650000002
p209846,28,word,Rasters,FALSE,lalt,1556.419300000016,148.36645920000046
p209846,114,word,rasselt,FALSE,ralt,821.314099999654,150.93716100000074
p209846,35,pseudoword,fopfeträrger,FALSE,lalt,849.8901000002661,152.77294540000003
p209846,10,pseudoword,pändel,FALSE,ralt,1107.037400000081,154.62573070000053
p209846,84,word,ergiebigen,FALSE,ralt,1262.4331999995777,156.74501190000046
p209846,37,pseudoword,spraxenwäschen,FALSE,lalt,1066.913200000272,159.01562720000038
p209846,88,word,festzumachen,FALSE,ralt,1001.2348999998719,161.0851749000003
p209846,20,word,Maulwurf,FALSE,ralt,862.3966000004657,163.0881784000003
p209846,70,word,behinderten,FALSE,ralt,717.5324999998338,164.95652540000083
p209846,48,word,Wasserbetten,FALSE,ralt,972.7180999998382,221.51211520000015
p209846,149,word,überlebensgroße,FALSE,lalt,1391.4030999994793,223.5164336000007
p209846,75,word,deinem,FALSE,ralt,1465.5447000004642,225.9205146000004
p209846,138,word,wissenschaftlicheren,FALSE,ralt,2554.309000000103,228.39133680000032
p209846,19,pseudoword,Lobgliegung,FALSE,lalt,1429.1689000001495,231.9644339000006
p209846,132,word,versteigere,FALSE,ralt,1977.4024000007555,234.40000800000053
p209846,76,pseudoword,dogt,FALSE,lalt,717.618699999548,237.40425720000076
p209846,128,pseudoword,veragsweugungsßillen,FALSE,lalt,1163.7215000000651,239.1242435000004
p209846,132,pseudoword,berfrietere,FALSE,lalt,1315.6987000002118,241.29369560000032
p209846,109,word,naturalistischen,FALSE,ralt,964.1686000004484,243.6142191000008
p209846,125,pseudoword,Sevewoknischen,FALSE,lalt,651.6131999997015,245.58315180000045
p209846,111,word,niederzuhalten,FALSE,ralt,936.5850000003776,247.23607119999997
p209846,45,word,Vertragsabschlüssen,FALSE,ralt,1154.6479999997246,249.18902040000012
p209846,47,word,Vorbereitungen,FALSE,ralt,725.9184000004097,251.35889790000056
p209846,54,word,allwissend,FALSE,ralt,1101.0115999997652,253.0946085000005
p209846,70,pseudoword,vezönlerten,FALSE,lalt,948.6590999995316,255.19824710000012
p209846,102,word,kaufte,FALSE,ralt,831.6228000003321,257.15060840000024
p209846,115,word,reparierten,FALSE,ralt,916.4614999999684,258.9861438000007
p209846,2,pseudoword,quokker,FALSE,lalt,588.7566000001243,260.9056149000007
p209846,52,pseudoword,anhangslichen,FALSE,ralt,1013.4024999997564,262.5091093000001
p209846,82,pseudoword,itzgegerfonwende,FALSE,lalt,671.2199000003238,264.5284726
p209846,94,word,gefallen,FALSE,ralt,545.937199999571,266.21440320000056
p209846,32,pseudoword,schreigerlächter,FALSE,lalt,1134.4781999996485,267.76573910000025
p209846,62,pseudoword,aushürliges,FALSE,lalt,1383.6082000007082,269.9023165000008
p209846,49,pseudoword,gäschephirmer,FALSE,lalt,1836.3257000000883,272.28907900000013
p209846,110,pseudoword,quaserbesprugen,FALSE,lalt,1922.500200000286,275.12789900000007
p209846,12,word,Jugendfreund,FALSE,ralt,1274.0190000004077,278.08187870000074
p209846,110,word,niedergezwungen,FALSE,ralt,937.9657999998016,280.36765990000004
p209846,10,word,Gondel,FALSE,ralt,1315.534999999727,282.3206676
p209846,91,word,fortbleiben,FALSE,ralt,949.76029999998,284.6411616000005
p209846,15,pseudoword,Toffegizu,FALSE,lalt,1122.881199999938,286.5937244000006
p209846,39,word,Sägewerk,FALSE,ralt,753.4680999997363,288.73078630000055
p209846,85,pseudoword,erschwillt,FALSE,ralt,1075.666199999432,290.4997675000004
p209846,116,pseudoword,schwagrigen,FALSE,ralt,1108.7563999999477,292.5858947000006
p209846,103,pseudoword,lenmalimieren,FALSE,lalt,881.8550000005416,294.70606940000016
p209846,44,pseudoword,Verausgapunkt,FALSE,lalt,1228.4382999996524,296.5926829
p209846,86,pseudoword,erweihst,FALSE,lalt,815.289600000142,298.8287857000005
p209846,55,word,angegriffen,FALSE,ralt,813.1739999998899,300.6486599
p209846,88,pseudoword,Hahnzusachen,FALSE,lalt,2077.587400000084,302.46699310000076
p209846,14,word,Kanäle,FALSE,ralt,1389.742300000762,305.55544499999996
p209846,65,word,aufspielt,FALSE,ralt,881.8577000001824,307.9585220000008
p209846,22,pseudoword,Tieme,FALSE,lalt,737.1997000000192,309.8447535000005
p209846,83,word,entschärft,FALSE,ralt,996.8643000001975,311.5981928000001
p209846,12,pseudoword,Kugendfrophs,FALSE,lalt,828.7528000000748,313.60040630000003
p209846,25,pseudoword,Pachtaftagen,FALSE,lalt,1478.3907999999428,315.43698760000007
p209846,130,pseudoword,vertolzen,FALSE,lalt,945.8666000000449,317.92398090000006
p209846,96,word,gleichwertig,FALSE,ralt,674.7808000000077,319.87639130000025
p209846,67,word,ausdenkt,FALSE,ralt,659.7962000005282,321.5622006000003
p209846,131,pseudoword,berschlußven,FALSE,lalt,1192.286200000126,323.2316901000004
p209846,134,pseudoword,verkauben,FALSE,lalt,1070.3650000004927,325.4358905000008
p209846,47,pseudoword,Monbetierungen,FALSE,lalt,1548.541899999691,340.05622400000084
p209846,109,pseudoword,paxudotikrischen,FALSE,lalt,975.971899999422,342.61815840000054
p209846,17,pseudoword,pontoaantut,FALSE,lalt,755.2174000002196,344.6060952000007
p209846,123,word,strammen,FALSE,ralt,1622.0839999996317,346.37408400000004
p209846,37,word,Straßenmädchen,FALSE,ralt,1000.9285000005548,349.0107992000003
p209846,92,pseudoword,räntere,FALSE,lalt,884.3449000005421,351.0143366000002
p209846,113,word,parfümiert,FALSE,ralt,777.0584999998391,352.91804050000064
p209846,114,pseudoword,messelt,FALSE,lalt,1090.325600000142,354.7025573000001
