participant_id,item_nr,condition,text,is_practice_trial,resp,rt_ms,time_so_far_secs
p532670,1,pseudoword,Bage,TRUE,lalt,1168.8414999989618,21.85405509999873
p532670,2,pseudoword,sanzes,TRUE,lalt,616.1608999991586,24.572334700000283
p532670,1,word,Haie,TRUE,ralt,667.3804999991262,26.747067000000243
p532670,4,word,sagt,TRUE,ralt,648.8303000005544,28.97722900000008
p532670,2,word,Mannes,TRUE,ralt,815.657299999657,31.207886999998664
p532670,5,pseudoword,tobreren,TRUE,lalt,652.1448999992572,33.547669999999925
p532670,5,word,sicheren,TRUE,ralt,672.6641000004747,35.79113200000029
p532670,3,word,korrekt,TRUE,ralt,539.7272999998677,38.04658639999979
p532670,4,pseudoword,segt,TRUE,ralt,578.8221000002522,40.16447369999878
p532670,3,pseudoword,Torrerk,TRUE,lalt,685.7409000003827,42.31752179999967
p532670,81,word,endgültig,FALSE,ralt,6428.310200000851,47.30294630000026
p532670,148,word,überbelegt,FALSE,ralt,1068.9551000014037,54.6638884999993
p532670,134,word,verzieren,FALSE,ralt,989.1760999998952,56.76283909999984
p532670,32,pseudoword,schreigerlächter,FALSE,lalt,1100.244000001112,58.80779359999906
p532670,62,pseudoword,aushürliges,FALSE,lalt,760.9076000007917,60.910991199998534
p532670,67,word,ausdenkt,FALSE,ralt,799.5928000000276,62.68992539999999
p532670,21,word,Media,FALSE,ralt,514.3023999989964,64.50894909999988
p532670,47,pseudoword,Monbetierungen,FALSE,lalt,830.4912999992666,66.04299769999852
p532670,69,word,befolgen,FALSE,ralt,831.1942000000272,67.90685329999906
p532670,64,word,aufschrecken,FALSE,ralt,499.51709999913874,69.73398449999877
p532670,79,word,einfachsten,FALSE,ralt,532.4639999998908,71.2483932999985
p532670,132,pseudoword,berfrietere,FALSE,lalt,744.6853000001283,72.80037529999936
p532670,113,pseudoword,Nonfümiert,FALSE,lalt,572.1521999985271,74.5865006999993
p532670,10,pseudoword,pändel,FALSE,lalt,539.6910999988904,76.17765510000027
p532670,27,pseudoword,dükken,FALSE,lalt,396.17720000023843,77.74523299999964
p532670,40,word,Tonabnehmer,FALSE,ralt,567.2308000011981,79.16351229999964
p532670,23,pseudoword,kidefutwe,FALSE,lalt,474.64989999934915,80.75150759999997
p532670,14,pseudoword,Gamäse,FALSE,lalt,661.8775999995705,82.24871650000023
p532670,66,pseudoword,aufnendöl,FALSE,lalt,489.9700999994821,83.96205459999874
p532670,117,pseudoword,schrordelte,FALSE,lalt,605.1637000000483,85.45952229999966
p532670,53,word,addierst,FALSE,ralt,590.715000000273,87.09548079999877
p532670,97,pseudoword,höfflachen,FALSE,lalt,636.9914999995672,88.71268599999894
p532670,33,word,Skonto,FALSE,lalt,465.91480000097357,90.37505899999996
p532670,76,pseudoword,dogt,FALSE,lalt,407.7484999997978,91.84597289999874
p532670,22,word,Miene,FALSE,ralt,825.3363999992871,93.27909579999869
p532670,72,pseudoword,begeichsten,FALSE,lalt,828.9347000009002,95.1313128999991
p532670,10,word,Gondel,FALSE,ralt,600.4909999992378,96.98000479999972
p532670,6,pseudoword,peigpelze,FALSE,lalt,604.5892000001913,98.60780059999888
p532670,37,word,Straßenmädchen,FALSE,ralt,605.5670999994618,100.27547539999978
