participant_id,item_nr,condition,text,is_practice_trial,resp,rt_ms,time_so_far_secs
p215942,2,pseudoword,sanzes,TRUE,lalt,1065.1354000001447,56.03011829999741
p215942,3,pseudoword,Torrerk,TRUE,lalt,803.8631999952486,58.63473330000125
p215942,4,word,sagt,TRUE,lalt,927.0334999891928,61.00104469999496
p215942,4,pseudoword,segt,TRUE,ralt,919.462099991506,63.48452490000636
p215942,3,word,korrekt,TRUE,ralt,1106.2840999948094,65.966745500001707
p215942,5,word,sicheren,TRUE,ralt,900.3072000050452,68.63327279999794
p215942,1,pseudoword,Bage,TRUE,lalt,1104.6726000058698,71.08792879999964
p215942,1,word,Haie,TRUE,lalt,693.6472000088543,73.7518085000047
p215942,2,word,Mannes,TRUE,ralt,1100.437200002489,76.00505330000306
p215942,5,pseudoword,tobreren,TRUE,lalt,741.9909000018379,78.65032220000285
p215942,112,word,offiziellem,FALSE,ralt,731.0122000053525,86.6834613999963
p215942,132,pseudoword,berfrietere,FALSE,ralt,1228.260500007309,88.42476019999594
p215942,13,word,Kanaille,FALSE,lalt,953.9419999928214,90.67444149999938
p215942,107,word,lediglich,FALSE,ralt,781.476100004511,92.65808019999533
p215942,64,pseudoword,ausschwikken,FALSE,lalt,1127.7785999991463,94.45811150000372
p215942,138,pseudoword,mempenschelllicheren,FALSE,lalt,1105.3748999984236,96.60804960000678
p215942,29,pseudoword,Rechtsfissenstrent,FALSE,lalt,1711.8100999941817,98.74105229999986
p215942,26,pseudoword,ponzellen,FALSE,lalt,946.9159000000218,101.47446640000273
p215942,140,pseudoword,Austerbafer,FALSE,lalt,1205.9823000017786,103.44130170000426
p215942,89,word,fickst,FALSE,ralt,1493.2259000052,105.67434100000536
p215942,100,pseudoword,indergnetauts,FALSE,lalt,1417.1858000045177,108.19100679999974
p215942,67,pseudoword,aufdergt,FALSE,lalt,1605.0427000009222,110.6407734999957
p215942,59,word,armes,FALSE,ralt,683.5540000029141,113.27429329999724
